CourseCode,TeacherId,ReportedHours,AssignedHours,CompKey
I-4123,19600814-0002,266.0,280.0,TEAS_I-4123_19600814-0002
I-4123,19770713-0042,103.0,120.0,TEAS_I-4123_19770713-0042
I-4123,19900321-0080,130.0,140.0,TEAS_I-4123_19900321-0080
I-4124,19610623-0005,287.0,280.0,TEAS_I-4124_19610623-0005
I-4124,19750512-0043,119.0,120.0,TEAS_I-4124_19750512-0043
I-4124,19900211-0140,103.0,120.0,TEAS_I-4124_19900211-0140
I-4125,19580218-0007,264.0,260.0,TEAS_I-4125_19580218-0007
I-4125,19790708-0041,102.0,100.0,TEAS_I-4125_19790708-0041
I-4125,19910817-0092,86.0,100.0,TEAS_I-4125_19910817-0092
I-4126,19560812-0016,230.0,240.0,TEAS_I-4126_19560812-0016
I-4126,19790618-0048,134.0,140.0,TEAS_I-4126_19790618-0048
I-4126,19900307-0105,119.0,100.0,TEAS_I-4126_19900307-0105
I-4127,19620522-0023,264.0,280.0,TEAS_I-4127_19620522-0023
I-4127,19790708-0041,109.0,100.0,TEAS_I-4127_19790708-0041
I-4127,19900321-0080,103.0,100.0,TEAS_I-4127_19900321-0080
I-4128,19560705-0025,244.0,240.0,TEAS_I-4128_19560705-0025
I-4128,19790702-0038,80.0,100.0,TEAS_I-4128_19790702-0038
I-4129,19580515-0017,273.0,260.0,TEAS_I-4129_19580515-0017
I-4129,19760524-0046,105.0,100.0,TEAS_I-4129_19760524-0046
I-4129,19910403-0103,131.0,140.0,TEAS_I-4129_19910403-0103
I-4130,19590129-0004,260.0,240.0,TEAS_I-4130_19590129-0004
I-4130,19750220-0037,113.0,120.0,TEAS_I-4130_19750220-0037
I-4130,19920828-0070,124.0,120.0,TEAS_I-4130_19920828-0070
I-4131,19580218-0007,285.0,280.0,TEAS_I-4131_19580218-0007
I-4131,19750122-0056,139.0,120.0,TEAS_I-4131_19750122-0056
I-4132,19601021-0018,235.0,240.0,TEAS_I-4132_19601021-0018
I-4132,19770224-0058,146.0,140.0,TEAS_I-4132_19770224-0058
I-4133,19600529-0021,272.0,260.0,TEAS_I-4133_19600529-0021
I-4133,19750705-0033,124.0,140.0,TEAS_I-4133_19750705-0033
I-4133,19910514-0068,134.0,140.0,TEAS_I-4133_19910514-0068
I-4134,19570615-0011,294.0,280.0,TEAS_I-4134_19570615-0011
I-4134,19750102-0059,142.0,140.0,TEAS_I-4134_19750102-0059
I-4135,19570615-0011,283.0,280.0,TEAS_I-4135_19570615-0011
I-4135,19750331-0036,92.0,100.0,TEAS_I-4135_19750331-0036
I-4135,19920504-0093,148.0,140.0,TEAS_I-4135_19920504-0093
I-4136,19610623-0005,241.0,260.0,TEAS_I-4136_19610623-0005
I-4136,19750512-0043,122.0,120.0,TEAS_I-4136_19750512-0043
I-4137,19690408-0009,273.0,260.0,TEAS_I-4137_19690408-0009
I-4137,19781130-0054,120.0,120.0,TEAS_I-4137_19781130-0054
I-4138,19660630-0020,266.0,280.0,TEAS_I-4138_19660630-0020
I-4138,19761024-0034,99.0,100.0,TEAS_I-4138_19761024-0034
I-4139,19620831-0024,267.0,280.0,TEAS_I-4139_19620831-0024
I-4139,19781130-0054,94.0,100.0,TEAS_I-4139_19781130-0054
I-4140,19690513-0015,256.0,240.0,TEAS_I-4140_19690513-0015
I-4140,19750512-0043,99.0,100.0,TEAS_I-4140_19750512-0043
I-4141,19620831-0024,240.0,260.0,TEAS_I-4141_19620831-0024
I-4141,19750122-0056,100.0,100.0,TEAS_I-4141_19750122-0056
I-4142,19560612-0010,256.0,260.0,TEAS_I-4142_19560612-0010
I-4142,19750722-0060,82.0,100.0,TEAS_I-4142_19750722-0060
I-4143,19680712-0028,291.0,280.0,TEAS_I-4143_19680712-0028
I-4143,19750705-0033,106.0,120.0,TEAS_I-4143_19750705-0033
I-4144,19570826-0012,225.0,240.0,TEAS_I-4144_19570826-0012
I-4144,19750331-0036,156.0,140.0,TEAS_I-4144_19750331-0036
I-4145,19590129-0004,274.0,260.0,TEAS_I-4145_19590129-0004
I-4145,19750906-0032,130.0,140.0,TEAS_I-4145_19750906-0032
I-4146,19650303-0019,241.0,260.0,TEAS_I-4146_19650303-0019
I-4146,19750331-0036,103.0,120.0,TEAS_I-4146_19750331-0036
I-4147,19601021-0018,226.0,240.0,TEAS_I-4147_19601021-0018
I-4147,19750722-0060,137.0,140.0,TEAS_I-4147_19750722-0060
I-4148,19580218-0007,271.0,280.0,TEAS_I-4148_19580218-0007
I-4148,19760524-0046,145.0,140.0,TEAS_I-4148_19760524-0046
I-4149,19611219-0014,267.0,260.0,TEAS_I-4149_19611219-0014
I-4149,19750331-0036,87.0,100.0,TEAS_I-4149_19750331-0036
I-4150,19601021-0018,251.0,240.0,TEAS_I-4150_19601021-0018
I-4150,19781217-0053,133.0,120.0,TEAS_I-4150_19781217-0053
I-4150,19911025-0091,90.0,100.0,TEAS_I-4150_19911025-0091
I-4151,19640414-0013,284.0,280.0,TEAS_I-4151_19640414-0013
I-4151,19770224-0058,142.0,140.0,TEAS_I-4151_19770224-0058
I-4152,19560612-0010,258.0,240.0,TEAS_I-4152_19560612-0010
I-4152,19790702-0038,111.0,100.0,TEAS_I-4152_19790702-0038
I-4153,19630126-0001,293.0,280.0,TEAS_I-4153_19630126-0001
I-4153,19750417-0051,85.0,100.0,TEAS_I-4153_19750417-0051
I-4153,19910101-0133,155.0,140.0,TEAS_I-4153_19910101-0133
I-4154,19560612-0010,236.0,240.0,TEAS_I-4154_19560612-0010
I-4154,19771013-0040,114.0,120.0,TEAS_I-4154_19771013-0040
I-4154,19921127-0120,100.0,100.0,TEAS_I-4154_19921127-0120
I-4155,19590129-0004,290.0,280.0,TEAS_I-4155_19590129-0004
I-4155,19750705-0033,143.0,140.0,TEAS_I-4155_19750705-0033
I-4156,19560612-0010,262.0,260.0,TEAS_I-4156_19560612-0010
I-4156,19750417-0051,105.0,120.0,TEAS_I-4156_19750417-0051
I-4157,19580515-0017,261.0,280.0,TEAS_I-4157_19580515-0017
I-4157,19781130-0054,108.0,100.0,TEAS_I-4157_19781130-0054
I-4157,19930829-0082,135.0,120.0,TEAS_I-4157_19930829-0082
I-4158,19560705-0025,275.0,280.0,TEAS_I-4158_19560705-0025
I-4158,19750906-0032,88.0,100.0,TEAS_I-4158_19750906-0032
I-4159,19610918-0027,277.0,280.0,TEAS_I-4159_19610918-0027
I-4159,19750331-0036,153.0,140.0,TEAS_I-4159_19750331-0036
I-4159,19910327-0096,134.0,120.0,TEAS_I-4159_19910327-0096
I-4160,19570826-0012,226.0,240.0,TEAS_I-4160_19570826-0012
I-4160,19770713-0042,85.0,100.0,TEAS_I-4160_19770713-0042
I-4160,19900317-0083,110.0,100.0,TEAS_I-4160_19900317-0083
I-4161,19570828-0008,261.0,280.0,TEAS_I-4161_19570828-0008
I-4161,19790702-0038,135.0,120.0,TEAS_I-4161_19790702-0038
I-4162,19590129-0004,267.0,260.0,TEAS_I-4162_19590129-0004
I-4162,19750220-0037,126.0,140.0,TEAS_I-4162_19750220-0037
I-4163,19690917-0022,221.0,240.0,TEAS_I-4163_19690917-0022
I-4163,19760524-0046,140.0,140.0,TEAS_I-4163_19760524-0046
I-4163,19910206-0081,135.0,120.0,TEAS_I-4163_19910206-0081
I-4164,19600814-0002,277.0,260.0,TEAS_I-4164_19600814-0002
I-4164,19761009-0055,111.0,100.0,TEAS_I-4164_19761009-0055
I-4164,19900211-0140,96.0,100.0,TEAS_I-4164_19900211-0140
I-4165,19600814-0002,267.0,260.0,TEAS_I-4165_19600814-0002
I-4165,19761020-0044,113.0,120.0,TEAS_I-4165_19761020-0044
I-4165,19930228-0086,124.0,120.0,TEAS_I-4165_19930228-0086
I-4166,19590129-0004,243.0,240.0,TEAS_I-4166_19590129-0004
I-4166,19761024-0034,132.0,120.0,TEAS_I-4166_19761024-0034
I-4167,19660630-0020,300.0,280.0,TEAS_I-4167_19660630-0020
I-4167,19750417-0051,124.0,140.0,TEAS_I-4167_19750417-0051
I-4168,19560612-0010,243.0,240.0,TEAS_I-4168_19560612-0010
I-4168,19771013-0040,147.0,140.0,TEAS_I-4168_19771013-0040
I-4169,19560705-0025,295.0,280.0,TEAS_I-4169_19560705-0025
I-4169,19780424-0057,97.0,100.0,TEAS_I-4169_19780424-0057
I-4170,19620831-0024,243.0,260.0,TEAS_I-4170_19620831-0024
I-4170,19780424-0057,101.0,100.0,TEAS_I-4170_19780424-0057
I-4171,19570826-0012,228.0,240.0,TEAS_I-4171_19570826-0012
I-4171,19750722-0060,147.0,140.0,TEAS_I-4171_19750722-0060
I-4171,19931212-0079,81.0,100.0,TEAS_I-4171_19931212-0079
I-4172,19600529-0021,246.0,240.0,TEAS_I-4172_19600529-0021
I-4172,19761024-0034,104.0,100.0,TEAS_I-4172_19761024-0034
I-4172,19930616-0127,130.0,140.0,TEAS_I-4172_19930616-0127
I-4173,19650303-0019,251.0,260.0,TEAS_I-4173_19650303-0019
I-4173,19760524-0046,91.0,100.0,TEAS_I-4173_19760524-0046
I-4173,19931226-0118,90.0,100.0,TEAS_I-4173_19931226-0118
I-4174,19580218-0007,266.0,260.0,TEAS_I-4174_19580218-0007
I-4174,19750102-0059,110.0,100.0,TEAS_I-4174_19750102-0059
I-4174,19931118-0062,102.0,120.0,TEAS_I-4174_19931118-0062
I-4175,19630126-0001,242.0,240.0,TEAS_I-4175_19630126-0001
I-4175,19760524-0046,108.0,100.0,TEAS_I-4175_19760524-0046
I-4175,19921123-0108,124.0,140.0,TEAS_I-4175_19921123-0108
I-4176,19560705-0025,243.0,240.0,TEAS_I-4176_19560705-0025
I-4176,19790702-0038,106.0,120.0,TEAS_I-4176_19790702-0038
I-4176,19900520-0063,139.0,140.0,TEAS_I-4176_19900520-0063
I-4177,19590129-0004,235.0,240.0,TEAS_I-4177_19590129-0004
I-4177,19750102-0059,132.0,140.0,TEAS_I-4177_19750102-0059
I-4177,19920206-0072,121.0,140.0,TEAS_I-4177_19920206-0072
I-4178,19690513-0015,257.0,240.0,TEAS_I-4178_19690513-0015
I-4178,19750331-0036,126.0,120.0,TEAS_I-4178_19750331-0036
I-4178,19900619-0076,113.0,120.0,TEAS_I-4178_19900619-0076
I-4179,19561222-0030,258.0,240.0,TEAS_I-4179_19561222-0030
I-4179,19781130-0054,119.0,100.0,TEAS_I-4179_19781130-0054
I-4179,19921218-0101,91.0,100.0,TEAS_I-4179_19921218-0101
I-4180,19690408-0009,274.0,260.0,TEAS_I-4180_19690408-0009
I-4180,19761020-0044,106.0,120.0,TEAS_I-4180_19761020-0044
I-4181,19640414-0013,267.0,280.0,TEAS_I-4181_19640414-0013
I-4181,19750102-0059,90.0,100.0,TEAS_I-4181_19750102-0059
I-4182,19611219-0014,277.0,280.0,TEAS_I-4182_19611219-0014
I-4182,19790426-0049,139.0,120.0,TEAS_I-4182_19790426-0049
I-4182,19900520-0063,110.0,100.0,TEAS_I-4182_19900520-0063
I-4183,19640220-0029,281.0,280.0,TEAS_I-4183_19640220-0029
I-4183,19781217-0053,130.0,140.0,TEAS_I-4183_19781217-0053
I-4183,19910403-0103,135.0,140.0,TEAS_I-4183_19910403-0103
I-4184,19610620-0006,285.0,280.0,TEAS_I-4184_19610620-0006
I-4184,19750220-0037,140.0,140.0,TEAS_I-4184_19750220-0037
I-4184,19900818-0116,113.0,100.0,TEAS_I-4184_19900818-0116
I-4185,19680712-0028,253.0,240.0,TEAS_I-4185_19680712-0028
I-4185,19761009-0055,160.0,140.0,TEAS_I-4185_19761009-0055
I-4185,19900317-0083,150.0,140.0,TEAS_I-4185_19900317-0083
I-4186,19610620-0006,254.0,260.0,TEAS_I-4186_19610620-0006
I-4186,19750722-0060,112.0,120.0,TEAS_I-4186_19750722-0060
I-4187,19590129-0004,255.0,260.0,TEAS_I-4187_19590129-0004
I-4187,19790717-0045,136.0,140.0,TEAS_I-4187_19790717-0045
I-4188,19600905-0003,220.0,240.0,TEAS_I-4188_19600905-0003
I-4188,19761024-0034,149.0,140.0,TEAS_I-4188_19761024-0034
I-4189,19611219-0014,274.0,280.0,TEAS_I-4189_19611219-0014
I-4189,19760524-0046,137.0,120.0,TEAS_I-4189_19760524-0046
I-4190,19630126-0001,230.0,240.0,TEAS_I-4190_19630126-0001
I-4190,19750417-0051,160.0,140.0,TEAS_I-4190_19750417-0051
I-4190,19930512-0117,127.0,140.0,TEAS_I-4190_19930512-0117
I-4191,19570826-0012,222.0,240.0,TEAS_I-4191_19570826-0012
I-4191,19750722-0060,117.0,100.0,TEAS_I-4191_19750722-0060
I-4191,19910101-0133,136.0,140.0,TEAS_I-4191_19910101-0133
I-4192,19560612-0010,247.0,260.0,TEAS_I-4192_19560612-0010
I-4192,19750417-0051,126.0,120.0,TEAS_I-4192_19750417-0051
I-4193,19600814-0002,294.0,280.0,TEAS_I-4193_19600814-0002
I-4193,19751018-0039,151.0,140.0,TEAS_I-4193_19751018-0039
I-4193,19930508-0061,133.0,140.0,TEAS_I-4193_19930508-0061
I-4194,19640414-0013,238.0,240.0,TEAS_I-4194_19640414-0013
I-4194,19790426-0049,145.0,140.0,TEAS_I-4194_19790426-0049
I-4195,19630126-0001,251.0,260.0,TEAS_I-4195_19630126-0001
I-4195,19761024-0034,129.0,120.0,TEAS_I-4195_19761024-0034
I-4196,19660630-0020,289.0,280.0,TEAS_I-4196_19660630-0020
I-4196,19750102-0059,133.0,120.0,TEAS_I-4196_19750102-0059
I-4196,19920828-0070,132.0,140.0,TEAS_I-4196_19920828-0070
I-4197,19561222-0030,263.0,260.0,TEAS_I-4197_19561222-0030
I-4197,19771013-0040,111.0,100.0,TEAS_I-4197_19771013-0040
I-4197,19910514-0068,125.0,120.0,TEAS_I-4197_19910514-0068
I-4198,19620831-0024,250.0,260.0,TEAS_I-4198_19620831-0024
I-4198,19760108-0050,141.0,140.0,TEAS_I-4198_19760108-0050
I-4199,19561222-0030,274.0,260.0,TEAS_I-4199_19561222-0030
I-4199,19781217-0053,140.0,140.0,TEAS_I-4199_19781217-0053
I-4199,19910122-0077,103.0,100.0,TEAS_I-4199_19910122-0077
I-4200,19580218-0007,243.0,260.0,TEAS_I-4200_19580218-0007
I-4200,19750122-0056,100.0,100.0,TEAS_I-4200_19750122-0056
I-4200,19910214-0084,135.0,140.0,TEAS_I-4200_19910214-0084
I-4201,19580515-0017,277.0,260.0,TEAS_I-4201_19580515-0017
I-4201,19781130-0054,102.0,100.0,TEAS_I-4201_19781130-0054
I-4202,19690513-0015,227.0,240.0,TEAS_I-4202_19690513-0015
I-4202,19770713-0042,105.0,100.0,TEAS_I-4202_19770713-0042
I-4202,19910921-0136,84.0,100.0,TEAS_I-4202_19910921-0136
I-4203,19690513-0015,257.0,240.0,TEAS_I-4203_19690513-0015
I-4203,19771013-0040,120.0,140.0,TEAS_I-4203_19771013-0040
I-4203,19931118-0062,93.0,100.0,TEAS_I-4203_19931118-0062
I-4204,19600529-0021,280.0,260.0,TEAS_I-4204_19600529-0021
I-4204,19750102-0059,132.0,120.0,TEAS_I-4204_19750102-0059
I-4204,19931226-0118,80.0,100.0,TEAS_I-4204_19931226-0118
I-4205,19570828-0008,299.0,280.0,TEAS_I-4205_19570828-0008
I-4205,19781125-0031,132.0,140.0,TEAS_I-4205_19781125-0031
I-4206,19610918-0027,259.0,260.0,TEAS_I-4206_19610918-0027
I-4206,19750512-0043,136.0,140.0,TEAS_I-4206_19750512-0043
I-4206,19900818-0116,128.0,140.0,TEAS_I-4206_19900818-0116
I-4207,19600814-0002,285.0,280.0,TEAS_I-4207_19600814-0002
I-4207,19750122-0056,107.0,100.0,TEAS_I-4207_19750122-0056
I-4208,19690408-0009,287.0,280.0,TEAS_I-4208_19690408-0009
I-4208,19771013-0040,127.0,120.0,TEAS_I-4208_19771013-0040
I-4209,19580218-0007,290.0,280.0,TEAS_I-4209_19580218-0007
I-4209,19761024-0034,115.0,100.0,TEAS_I-4209_19761024-0034
I-4209,19910822-0122,142.0,140.0,TEAS_I-4209_19910822-0122
I-4210,19680712-0028,275.0,260.0,TEAS_I-4210_19680712-0028
I-4210,19750331-0036,156.0,140.0,TEAS_I-4210_19750331-0036
I-4210,19921127-0120,103.0,120.0,TEAS_I-4210_19921127-0120
I-4211,19590129-0004,272.0,260.0,TEAS_I-4211_19590129-0004
I-4211,19781125-0031,113.0,120.0,TEAS_I-4211_19781125-0031
I-4212,19570828-0008,286.0,280.0,TEAS_I-4212_19570828-0008
I-4212,19780602-0035,130.0,120.0,TEAS_I-4212_19780602-0035
I-4212,19930221-0139,157.0,140.0,TEAS_I-4212_19930221-0139
I-4213,19640414-0013,257.0,260.0,TEAS_I-4213_19640414-0013
I-4213,19761009-0055,132.0,140.0,TEAS_I-4213_19761009-0055
I-4214,19560612-0010,251.0,260.0,TEAS_I-4214_19560612-0010
I-4214,19750722-0060,150.0,140.0,TEAS_I-4214_19750722-0060
I-4214,19910101-0133,123.0,140.0,TEAS_I-4214_19910101-0133
I-4215,19580515-0017,246.0,260.0,TEAS_I-4215_19580515-0017
I-4215,19781125-0031,118.0,100.0,TEAS_I-4215_19781125-0031
I-4216,19600814-0002,240.0,260.0,TEAS_I-4216_19600814-0002
I-4216,19750102-0059,136.0,120.0,TEAS_I-4216_19750102-0059
I-4216,19920320-0121,142.0,140.0,TEAS_I-4216_19920320-0121
I-4217,19620831-0024,246.0,260.0,TEAS_I-4217_19620831-0024
I-4217,19761009-0055,88.0,100.0,TEAS_I-4217_19761009-0055
I-4218,19600905-0003,260.0,240.0,TEAS_I-4218_19600905-0003
I-4218,19750512-0043,100.0,100.0,TEAS_I-4218_19750512-0043
I-4218,19900902-0090,111.0,120.0,TEAS_I-4218_19900902-0090
I-4219,19601021-0018,240.0,240.0,TEAS_I-4219_19601021-0018
I-4219,19750122-0056,131.0,120.0,TEAS_I-4219_19750122-0056
I-4219,19910327-0096,114.0,120.0,TEAS_I-4219_19910327-0096
I-4220,19580515-0017,267.0,280.0,TEAS_I-4220_19580515-0017
I-4220,19750705-0033,121.0,140.0,TEAS_I-4220_19750705-0033
I-4221,19690408-0009,297.0,280.0,TEAS_I-4221_19690408-0009
I-4221,19750705-0033,107.0,120.0,TEAS_I-4221_19750705-0033
I-4222,19560705-0025,273.0,260.0,TEAS_I-4222_19560705-0025
I-4222,19781217-0053,80.0,100.0,TEAS_I-4222_19781217-0053
I-4222,19900619-0076,131.0,140.0,TEAS_I-4222_19900619-0076
I-4223,19580218-0007,287.0,280.0,TEAS_I-4223_19580218-0007
I-4223,19790708-0041,134.0,120.0,TEAS_I-4223_19790708-0041
I-4224,19690513-0015,260.0,260.0,TEAS_I-4224_19690513-0015
I-4224,19761024-0034,93.0,100.0,TEAS_I-4224_19761024-0034
I-4224,19900801-0130,125.0,140.0,TEAS_I-4224_19900801-0130
I-4225,19620424-0026,292.0,280.0,TEAS_I-4225_19620424-0026
I-4225,19750331-0036,121.0,120.0,TEAS_I-4225_19750331-0036
I-4226,19640220-0029,266.0,280.0,TEAS_I-4226_19640220-0029
I-4226,19760524-0046,148.0,140.0,TEAS_I-4226_19760524-0046
I-4226,19900201-0074,136.0,120.0,TEAS_I-4226_19900201-0074
I-4227,19560812-0016,227.0,240.0,TEAS_I-4227_19560812-0016
I-4227,19790426-0049,129.0,120.0,TEAS_I-4227_19790426-0049
I-4227,19901029-0071,145.0,140.0,TEAS_I-4227_19901029-0071
I-4228,19610620-0006,240.0,240.0,TEAS_I-4228_19610620-0006
I-4228,19761009-0055,131.0,140.0,TEAS_I-4228_19761009-0055
I-4229,19580515-0017,288.0,280.0,TEAS_I-4229_19580515-0017
I-4229,19781125-0031,127.0,140.0,TEAS_I-4229_19781125-0031
I-4229,19901029-0071,84.0,100.0,TEAS_I-4229_19901029-0071
I-4230,19690513-0015,277.0,280.0,TEAS_I-4230_19690513-0015
I-4230,19780815-0047,111.0,120.0,TEAS_I-4230_19780815-0047
I-4231,19590129-0004,253.0,240.0,TEAS_I-4231_19590129-0004
I-4231,19780815-0047,114.0,120.0,TEAS_I-4231_19780815-0047
I-4231,19931226-0118,109.0,120.0,TEAS_I-4231_19931226-0118
I-4232,19601021-0018,295.0,280.0,TEAS_I-4232_19601021-0018
I-4232,19761024-0034,135.0,120.0,TEAS_I-4232_19761024-0034
I-4233,19611219-0014,279.0,280.0,TEAS_I-4233_19611219-0014
I-4233,19760524-0046,90.0,100.0,TEAS_I-4233_19760524-0046
I-4233,19900124-0064,130.0,140.0,TEAS_I-4233_19900124-0064
I-4234,19600905-0003,270.0,280.0,TEAS_I-4234_19600905-0003
I-4234,19780815-0047,150.0,140.0,TEAS_I-4234_19780815-0047
I-4235,19570826-0012,268.0,260.0,TEAS_I-4235_19570826-0012
I-4235,19750512-0043,156.0,140.0,TEAS_I-4235_19750512-0043
I-4235,19900701-0138,106.0,100.0,TEAS_I-4235_19900701-0138
I-4236,19570828-0008,260.0,260.0,TEAS_I-4236_19570828-0008
I-4236,19790717-0045,129.0,120.0,TEAS_I-4236_19790717-0045
I-4237,19570828-0008,250.0,260.0,TEAS_I-4237_19570828-0008
I-4237,19790618-0048,101.0,120.0,TEAS_I-4237_19790618-0048
I-4237,19930616-0127,125.0,120.0,TEAS_I-4237_19930616-0127
I-4238,19561222-0030,271.0,280.0,TEAS_I-4238_19561222-0030
I-4238,19780602-0035,83.0,100.0,TEAS_I-4238_19780602-0035
I-4239,19570828-0008,264.0,260.0,TEAS_I-4239_19570828-0008
I-4239,19761009-0055,133.0,120.0,TEAS_I-4239_19761009-0055
I-4240,19600905-0003,257.0,240.0,TEAS_I-4240_19600905-0003
I-4240,19750705-0033,100.0,120.0,TEAS_I-4240_19750705-0033
I-4241,19570826-0012,250.0,240.0,TEAS_I-4241_19570826-0012
I-4241,19790702-0038,128.0,140.0,TEAS_I-4241_19790702-0038
I-4241,19930709-0100,84.0,100.0,TEAS_I-4241_19930709-0100
I-4242,19611219-0014,294.0,280.0,TEAS_I-4242_19611219-0014
I-4242,19750417-0051,106.0,120.0,TEAS_I-4242_19750417-0051
I-4243,19660630-0020,226.0,240.0,TEAS_I-4243_19660630-0020
I-4243,19750417-0051,128.0,120.0,TEAS_I-4243_19750417-0051
I-4244,19570826-0012,251.0,240.0,TEAS_I-4244_19570826-0012
I-4244,19750722-0060,96.0,100.0,TEAS_I-4244_19750722-0060
I-4245,19590129-0004,262.0,280.0,TEAS_I-4245_19590129-0004
I-4245,19780602-0035,95.0,100.0,TEAS_I-4245_19780602-0035
I-4245,19910206-0081,125.0,120.0,TEAS_I-4245_19910206-0081
I-4246,19690513-0015,220.0,240.0,TEAS_I-4246_19690513-0015
I-4246,19750705-0033,120.0,100.0,TEAS_I-4246_19750705-0033
I-4246,19901026-0111,126.0,140.0,TEAS_I-4246_19901026-0111
I-4247,19620831-0024,243.0,240.0,TEAS_I-4247_19620831-0024
I-4247,19750220-0037,95.0,100.0,TEAS_I-4247_19750220-0037
I-4247,19910403-0131,146.0,140.0,TEAS_I-4247_19910403-0131
I-4248,19580218-0007,234.0,240.0,TEAS_I-4248_19580218-0007
I-4248,19780602-0035,129.0,120.0,TEAS_I-4248_19780602-0035
I-4248,19901108-0087,120.0,140.0,TEAS_I-4248_19901108-0087
I-4249,19570828-0008,295.0,280.0,TEAS_I-4249_19570828-0008
I-4249,19780317-0052,124.0,120.0,TEAS_I-4249_19780317-0052
I-4250,19590129-0004,266.0,260.0,TEAS_I-4250_19590129-0004
I-4250,19761020-0044,134.0,120.0,TEAS_I-4250_19761020-0044
I-4250,19911116-0069,90.0,100.0,TEAS_I-4250_19911116-0069
I-4251,19640220-0029,280.0,260.0,TEAS_I-4251_19640220-0029
I-4251,19761020-0044,135.0,120.0,TEAS_I-4251_19761020-0044
I-4251,19930221-0139,129.0,140.0,TEAS_I-4251_19930221-0139
I-4252,19601021-0018,260.0,280.0,TEAS_I-4252_19601021-0018
I-4252,19750705-0033,139.0,140.0,TEAS_I-4252_19750705-0033
I-4253,19690917-0022,244.0,240.0,TEAS_I-4253_19690917-0022
I-4253,19790708-0041,119.0,100.0,TEAS_I-4253_19790708-0041
I-4253,19910921-0136,157.0,140.0,TEAS_I-4253_19910921-0136
I-4254,19610623-0005,251.0,260.0,TEAS_I-4254_19610623-0005
I-4254,19790717-0045,149.0,140.0,TEAS_I-4254_19790717-0045
I-4254,19920122-0065,99.0,100.0,TEAS_I-4254_19920122-0065
I-4255,19580515-0017,241.0,260.0,TEAS_I-4255_19580515-0017
I-4255,19760524-0046,128.0,120.0,TEAS_I-4255_19760524-0046
I-4255,19910514-0068,116.0,120.0,TEAS_I-4255_19910514-0068
I-4256,19620522-0023,267.0,280.0,TEAS_I-4256_19620522-0023
I-4256,19750906-0032,111.0,120.0,TEAS_I-4256_19750906-0032
I-4257,19680712-0028,274.0,260.0,TEAS_I-4257_19680712-0028
I-4257,19750417-0051,135.0,140.0,TEAS_I-4257_19750417-0051
I-4258,19610623-0005,273.0,260.0,TEAS_I-4258_19610623-0005
I-4258,19790702-0038,87.0,100.0,TEAS_I-4258_19790702-0038
I-4258,19920320-0121,80.0,100.0,TEAS_I-4258_19920320-0121
I-4259,19600905-0003,266.0,280.0,TEAS_I-4259_19600905-0003
I-4259,19750722-0060,105.0,120.0,TEAS_I-4259_19750722-0060
I-4260,19690408-0009,280.0,260.0,TEAS_I-4260_19690408-0009
I-4260,19780815-0047,140.0,120.0,TEAS_I-4260_19780815-0047
I-4260,19931226-0118,88.0,100.0,TEAS_I-4260_19931226-0118
I-4261,19600814-0002,296.0,280.0,TEAS_I-4261_19600814-0002
I-4261,19771013-0040,122.0,120.0,TEAS_I-4261_19771013-0040
I-4261,19900801-0130,123.0,140.0,TEAS_I-4261_19900801-0130
I-4262,19630126-0001,248.0,240.0,TEAS_I-4262_19630126-0001
I-4262,19780815-0047,137.0,140.0,TEAS_I-4262_19780815-0047
I-4262,19900902-0090,121.0,140.0,TEAS_I-4262_19900902-0090
I-4263,19590129-0004,275.0,280.0,TEAS_I-4263_19590129-0004
I-4263,19750722-0060,117.0,100.0,TEAS_I-4263_19750722-0060
I-4264,19580218-0007,241.0,260.0,TEAS_I-4264_19580218-0007
I-4264,19780317-0052,123.0,140.0,TEAS_I-4264_19780317-0052
I-4265,19660630-0020,281.0,280.0,TEAS_I-4265_19660630-0020
I-4265,19750906-0032,149.0,140.0,TEAS_I-4265_19750906-0032
I-4266,19660630-0020,250.0,260.0,TEAS_I-4266_19660630-0020
I-4266,19771013-0040,142.0,140.0,TEAS_I-4266_19771013-0040
I-4267,19600814-0002,243.0,260.0,TEAS_I-4267_19600814-0002
I-4267,19750220-0037,148.0,140.0,TEAS_I-4267_19750220-0037
I-4268,19600814-0002,234.0,240.0,TEAS_I-4268_19600814-0002
I-4268,19781125-0031,135.0,120.0,TEAS_I-4268_19781125-0031
I-4269,19650303-0019,257.0,260.0,TEAS_I-4269_19650303-0019
I-4269,19750102-0059,158.0,140.0,TEAS_I-4269_19750102-0059
I-4270,19640414-0013,261.0,260.0,TEAS_I-4270_19640414-0013
I-4270,19760524-0046,146.0,140.0,TEAS_I-4270_19760524-0046
I-4270,19930326-0132,126.0,140.0,TEAS_I-4270_19930326-0132
I-4271,19610918-0027,290.0,280.0,TEAS_I-4271_19610918-0027
I-4271,19750220-0037,120.0,100.0,TEAS_I-4271_19750220-0037
I-4272,19600814-0002,244.0,260.0,TEAS_I-4272_19600814-0002
I-4272,19761020-0044,102.0,120.0,TEAS_I-4272_19761020-0044
I-4273,19620424-0026,278.0,280.0,TEAS_I-4273_19620424-0026
I-4273,19760524-0046,104.0,100.0,TEAS_I-4273_19760524-0046
