CourseInstance,StudentId,Status,Grade,CompKey22
I-3762,19900426-0089,registered,,R_I-3762_19900426-0089
I-3143,19900426-0089,registered,,R_I-3143_19900426-0089
I-1259,19900426-0089,completed,3.0,R_I-1259_19900426-0089
I-5236,19900426-0089,registered,,R_I-5236_19900426-0089
I-4376,19900902-0090,completed,5.0,R_I-4376_19900902-0090
I-2825,19900902-0090,completed,3.0,R_I-2825_19900902-0090
I-4597,19900902-0090,withdrawn,,R_I-4597_19900902-0090
I-4380,19900902-0090,withdrawn,,R_I-4380_19900902-0090
I-2620,19900902-0090,withdrawn,,R_I-2620_19900902-0090
I-4493,19900902-0090,withdrawn,,R_I-4493_19900902-0090
I-4497,19900902-0090,completed,3.0,R_I-4497_19900902-0090
I-4498,19900902-0090,not started,,R_I-4498_19900902-0090
I-4608,19900902-0090,registered,,R_I-4608_19900902-0090
I-4611,19900902-0090,registered,,R_I-4611_19900902-0090
I-4401,19900902-0090,registered,,R_I-4401_19900902-0090
I-522,19900902-0090,withdrawn,,R_I-522_19900902-0090
I-3087,19911025-0091,withdrawn,,R_I-3087_19911025-0091
I-3088,19911025-0091,completed,5.0,R_I-3088_19911025-0091
I-3089,19911025-0091,withdrawn,,R_I-3089_19911025-0091
I-3090,19911025-0091,registered,,R_I-3090_19911025-0091
I-1629,19911025-0091,completed,3.0,R_I-1629_19911025-0091
I-358,19911025-0091,completed,3.0,R_I-358_19911025-0091
I-4771,19911025-0091,completed,4.0,R_I-4771_19911025-0091
I-2376,19911025-0091,not started,,R_I-2376_19911025-0091
I-3199,19911025-0091,not started,,R_I-3199_19911025-0091
I-3203,19911025-0091,not started,,R_I-3203_19911025-0091
I-3202,19911025-0091,withdrawn,,R_I-3202_19911025-0091
I-790,19911025-0091,withdrawn,,R_I-790_19911025-0091
I-3408,19911025-0091,not started,,R_I-3408_19911025-0091
I-3304,19911025-0091,registered,,R_I-3304_19911025-0091
I-1319,19911025-0091,not started,,R_I-1319_19911025-0091
I-4784,19911025-0091,not started,,R_I-4784_19911025-0091
I-3309,19911025-0091,withdrawn,,R_I-3309_19911025-0091
I-3620,19910817-0092,completed,5.0,R_I-3620_19910817-0092
I-4263,19910817-0092,withdrawn,,R_I-4263_19910817-0092
I-2598,19910817-0092,withdrawn,,R_I-2598_19910817-0092
I-4259,19910817-0092,not started,,R_I-4259_19910817-0092
I-3737,19910817-0092,registered,,R_I-3737_19910817-0092
I-3738,19910817-0092,not started,,R_I-3738_19910817-0092
I-3740,19910817-0092,withdrawn,,R_I-3740_19910817-0092
I-3739,19910817-0092,withdrawn,,R_I-3739_19910817-0092
I-3331,19910817-0092,withdrawn,,R_I-3331_19910817-0092
I-3229,19910817-0092,completed,5.0,R_I-3229_19910817-0092
I-3326,19910817-0092,registered,,R_I-3326_19910817-0092
I-3742,19910817-0092,registered,,R_I-3742_19910817-0092
I-1329,19920504-0093,completed,4.0,R_I-1329_19920504-0093
I-2493,19920504-0093,registered,,R_I-2493_19920504-0093
I-3014,19920504-0093,registered,,R_I-3014_19920504-0093
I-1332,19920504-0093,withdrawn,,R_I-1332_19920504-0093
I-4681,19920504-0093,not started,,R_I-4681_19920504-0093
I-3429,19920504-0093,completed,4.0,R_I-3429_19920504-0093
I-3021,19920504-0093,not started,,R_I-3021_19920504-0093
I-1334,19920504-0093,registered,,R_I-1334_19920504-0093
I-2915,19920504-0093,completed,5.0,R_I-2915_19920504-0093
I-1452,19920504-0093,registered,,R_I-1452_19920504-0093
I-1453,19920504-0093,not started,,R_I-1453_19920504-0093
I-3435,19920504-0093,completed,5.0,R_I-3435_19920504-0093
I-1456,19920504-0093,withdrawn,,R_I-1456_19920504-0093
I-1454,19920504-0093,not started,,R_I-1454_19920504-0093
I-1458,19920504-0093,registered,,R_I-1458_19920504-0093
I-817,19920504-0093,registered,,R_I-817_19920504-0093
I-3231,19920504-0093,registered,,R_I-3231_19920504-0093
I-3438,19920504-0093,registered,,R_I-3438_19920504-0093
I-1974,19920504-0093,completed,5.0,R_I-1974_19920504-0093
I-1228,19921201-0094,not started,,R_I-1228_19921201-0094
I-910,19921201-0094,registered,,R_I-910_19921201-0094
I-1130,19921201-0094,withdrawn,,R_I-1130_19921201-0094
I-707,19921201-0094,not started,,R_I-707_19921201-0094
I-815,19921201-0094,completed,5.0,R_I-815_19921201-0094
I-816,19921201-0094,completed,3.0,R_I-816_19921201-0094
I-4899,19921201-0094,registered,,R_I-4899_19921201-0094
I-822,19921201-0094,registered,,R_I-822_19921201-0094
I-925,19921201-0094,registered,,R_I-925_19921201-0094
I-4810,19921201-0094,not started,,R_I-4810_19921201-0094
I-2610,19921201-0094,not started,,R_I-2610_19921201-0094
I-928,19921201-0094,not started,,R_I-928_19921201-0094
I-1736,19900128-0095,completed,3.0,R_I-1736_19900128-0095
I-5093,19900128-0095,registered,,R_I-5093_19900128-0095
I-3109,19900128-0095,withdrawn,,R_I-3109_19900128-0095
I-3926,19900128-0095,not started,,R_I-3926_19900128-0095
I-3835,19900128-0095,withdrawn,,R_I-3835_19900128-0095
I-277,19900128-0095,withdrawn,,R_I-277_19900128-0095
I-1854,19900128-0095,withdrawn,,R_I-1854_19900128-0095
I-4678,19900128-0095,registered,,R_I-4678_19900128-0095
I-1563,19910327-0096,completed,3.0,R_I-1563_19910327-0096
I-1147,19910327-0096,withdrawn,,R_I-1147_19910327-0096
I-1030,19910327-0096,withdrawn,,R_I-1030_19910327-0096
I-291,19910327-0096,completed,3.0,R_I-291_19910327-0096
I-5337,19910327-0096,registered,,R_I-5337_19910327-0096
I-1151,19910327-0096,not started,,R_I-1151_19910327-0096
I-1153,19910327-0096,withdrawn,,R_I-1153_19910327-0096
I-1154,19910327-0096,completed,5.0,R_I-1154_19910327-0096
I-3358,19910327-0096,completed,3.0,R_I-3358_19910327-0096
I-5356,19910327-0096,completed,4.0,R_I-5356_19910327-0096
I-1265,19910327-0096,not started,,R_I-1265_19910327-0096
I-1266,19910327-0096,registered,,R_I-1266_19910327-0096
I-4901,19921208-0097,not started,,R_I-4901_19921208-0097
I-4365,19921208-0097,not started,,R_I-4365_19921208-0097
I-1134,19921208-0097,withdrawn,,R_I-1134_19921208-0097
I-4163,19921208-0097,not started,,R_I-4163_19921208-0097
I-4484,19921208-0097,not started,,R_I-4484_19921208-0097
I-4485,19921208-0097,not started,,R_I-4485_19921208-0097
I-4487,19921208-0097,registered,,R_I-4487_19921208-0097
I-4486,19921208-0097,withdrawn,,R_I-4486_19921208-0097
I-4600,19921208-0097,not started,,R_I-4600_19921208-0097
I-2210,19921208-0097,not started,,R_I-2210_19921208-0097
I-4602,19921208-0097,not started,,R_I-4602_19921208-0097
I-4606,19921208-0097,not started,,R_I-4606_19921208-0097
I-4686,19920217-0098,registered,,R_I-4686_19920217-0098
I-390,19920217-0098,registered,,R_I-390_19920217-0098
I-603,19920217-0098,registered,,R_I-603_19920217-0098
I-1457,19920217-0098,withdrawn,,R_I-1457_19920217-0098
I-5121,19920217-0098,withdrawn,,R_I-5121_19920217-0098
I-3750,19920217-0098,not started,,R_I-3750_19920217-0098
I-933,19920217-0098,completed,3.0,R_I-933_19920217-0098
I-5015,19920217-0098,completed,5.0,R_I-5015_19920217-0098
I-1475,19920217-0098,registered,,R_I-1475_19920217-0098
I-1678,19920217-0098,registered,,R_I-1678_19920217-0098
I-4923,19920217-0098,registered,,R_I-4923_19920217-0098
I-4926,19920217-0098,registered,,R_I-4926_19920217-0098
I-3602,19931231-0099,withdrawn,,R_I-3602_19931231-0099
I-3818,19931231-0099,completed,4.0,R_I-3818_19931231-0099
I-3605,19931231-0099,withdrawn,,R_I-3605_19931231-0099
I-5400,19931231-0099,registered,,R_I-5400_19931231-0099
I-3716,19931231-0099,withdrawn,,R_I-3716_19931231-0099
I-1958,19931231-0099,withdrawn,,R_I-1958_19931231-0099
I-2383,19931231-0099,withdrawn,,R_I-2383_19931231-0099
I-370,19931231-0099,registered,,R_I-370_19931231-0099
I-3959,19930709-0100,registered,,R_I-3959_19930709-0100
I-3748,19930709-0100,not started,,R_I-3748_19930709-0100
I-4281,19930709-0100,withdrawn,,R_I-4281_19930709-0100
I-4068,19930709-0100,withdrawn,,R_I-4068_19930709-0100
I-2302,19930709-0100,registered,,R_I-2302_19930709-0100
I-3441,19930709-0100,not started,,R_I-3441_19930709-0100
I-729,19930709-0100,not started,,R_I-729_19930709-0100
I-5229,19930709-0100,withdrawn,,R_I-5229_19930709-0100
I-3442,19930709-0100,not started,,R_I-3442_19930709-0100
I-2622,19930709-0100,completed,4.0,R_I-2622_19930709-0100
I-3548,19930709-0100,registered,,R_I-3548_19930709-0100
I-3549,19930709-0100,completed,4.0,R_I-3549_19930709-0100
I-3550,19930709-0100,registered,,R_I-3550_19930709-0100
I-4483,19921218-0101,registered,,R_I-4483_19921218-0101
I-3633,19921218-0101,not started,,R_I-3633_19921218-0101
I-73,19921218-0101,completed,3.0,R_I-73_19921218-0101
I-3641,19921218-0101,not started,,R_I-3641_19921218-0101
I-3746,19921218-0101,completed,3.0,R_I-3746_19921218-0101
I-3447,19921218-0101,withdrawn,,R_I-3447_19921218-0101
I-2931,19921218-0101,completed,4.0,R_I-2931_19921218-0101
I-3751,19921218-0101,completed,3.0,R_I-3751_19921218-0101
I-3220,19910404-0102,completed,4.0,R_I-3220_19910404-0102
I-1337,19910404-0102,withdrawn,,R_I-1337_19910404-0102
I-3121,19910404-0102,withdrawn,,R_I-3121_19910404-0102
I-3119,19910404-0102,registered,,R_I-3119_19910404-0102
I-384,19910404-0102,withdrawn,,R_I-384_19910404-0102
I-1974,19910404-0102,registered,,R_I-1974_19910404-0102
I-2814,19910404-0102,not started,,R_I-2814_19910404-0102
I-919,19910404-0102,completed,3.0,R_I-919_19910404-0102
I-3226,19910404-0102,registered,,R_I-3226_19910404-0102
I-3431,19910404-0102,registered,,R_I-3431_19910404-0102
I-3228,19910404-0102,withdrawn,,R_I-3228_19910404-0102
I-3229,19910404-0102,not started,,R_I-3229_19910404-0102
I-4375,19910404-0102,completed,4.0,R_I-4375_19910404-0102
I-2200,19910404-0102,completed,4.0,R_I-2200_19910404-0102
I-2613,19910404-0102,not started,,R_I-2613_19910404-0102
I-3336,19910404-0102,not started,,R_I-3336_19910404-0102
I-3340,19910404-0102,not started,,R_I-3340_19910404-0102
I-3198,19910403-0103,withdrawn,,R_I-3198_19910403-0103
I-2893,19910403-0103,not started,,R_I-2893_19910403-0103
I-2895,19910403-0103,completed,4.0,R_I-2895_19910403-0103
I-2998,19910403-0103,completed,5.0,R_I-2998_19910403-0103
I-2480,19910403-0103,withdrawn,,R_I-2480_19910403-0103
I-3006,19910403-0103,completed,3.0,R_I-3006_19910403-0103
I-3007,19910403-0103,completed,3.0,R_I-3007_19910403-0103
I-3009,19910403-0103,not started,,R_I-3009_19910403-0103
I-5202,19910403-0103,withdrawn,,R_I-5202_19910403-0103
I-3011,19910403-0103,not started,,R_I-3011_19910403-0103
I-3013,19910403-0103,withdrawn,,R_I-3013_19910403-0103
I-165,19910403-0103,not started,,R_I-165_19910403-0103
I-1355,19900119-0104,not started,,R_I-1355_19900119-0104
I-4173,19900119-0104,registered,,R_I-4173_19900119-0104
I-925,19900119-0104,completed,4.0,R_I-925_19900119-0104
I-3648,19900119-0104,registered,,R_I-3648_19900119-0104
I-4283,19900119-0104,not started,,R_I-4283_19900119-0104
I-3968,19900119-0104,not started,,R_I-3968_19900119-0104
I-1999,19900119-0104,completed,5.0,R_I-1999_19900119-0104
I-4287,19900119-0104,registered,,R_I-4287_19900119-0104
I-1555,19900307-0105,not started,,R_I-1555_19900307-0105
I-713,19900307-0105,registered,,R_I-713_19900307-0105
I-3223,19900307-0105,not started,,R_I-3223_19900307-0105
I-1972,19900307-0105,not started,,R_I-1972_19900307-0105
I-400,19900307-0105,not started,,R_I-400_19900307-0105
I-2091,19900307-0105,registered,,R_I-2091_19900307-0105
I-3539,19900307-0105,withdrawn,,R_I-3539_19900307-0105
I-89,19900307-0105,registered,,R_I-89_19900307-0105
I-1575,19900307-0105,withdrawn,,R_I-1575_19900307-0105
I-1573,19900307-0105,withdrawn,,R_I-1573_19900307-0105
I-4077,19900307-0105,registered,,R_I-4077_19900307-0105
I-5342,19900307-0105,not started,,R_I-5342_19900307-0105
I-2211,19900307-0105,withdrawn,,R_I-2211_19900307-0105
I-4286,19900307-0105,not started,,R_I-4286_19900307-0105
I-1885,19900307-0105,completed,4.0,R_I-1885_19900307-0105
I-2210,19900307-0105,withdrawn,,R_I-2210_19900307-0105
I-2207,19900307-0105,registered,,R_I-2207_19900307-0105
I-4669,19930414-0106,withdrawn,,R_I-4669_19930414-0106
I-4671,19930414-0106,not started,,R_I-4671_19930414-0106
I-2907,19930414-0106,withdrawn,,R_I-2907_19930414-0106
I-2689,19930414-0106,not started,,R_I-2689_19930414-0106
I-1447,19930414-0106,completed,3.0,R_I-1447_19930414-0106
I-172,19930414-0106,completed,4.0,R_I-172_19930414-0106
I-4788,19930414-0106,registered,,R_I-4788_19930414-0106
I-4794,19930414-0106,registered,,R_I-4794_19930414-0106
I-4896,19930414-0106,registered,,R_I-4896_19930414-0106
I-4899,19930414-0106,withdrawn,,R_I-4899_19930414-0106
I-4897,19930414-0106,completed,3.0,R_I-4897_19930414-0106
I-3332,19930414-0106,withdrawn,,R_I-3332_19930414-0106
I-1526,19920316-0107,completed,4.0,R_I-1526_19920316-0107
I-3000,19920316-0107,registered,,R_I-3000_19920316-0107
I-2677,19920316-0107,not started,,R_I-2677_19920316-0107
I-5197,19920316-0107,withdrawn,,R_I-5197_19920316-0107
I-4558,19920316-0107,registered,,R_I-4558_19920316-0107
I-4346,19920316-0107,registered,,R_I-4346_19920316-0107
I-372,19920316-0107,not started,,R_I-372_19920316-0107
I-2801,19920316-0107,completed,4.0,R_I-2801_19920316-0107
I-1226,19920316-0107,completed,5.0,R_I-1226_19920316-0107
I-2803,19920316-0107,withdrawn,,R_I-2803_19920316-0107
I-2797,19920316-0107,completed,4.0,R_I-2797_19920316-0107
I-2800,19920316-0107,registered,,R_I-2800_19920316-0107
I-3515,19920316-0107,withdrawn,,R_I-3515_19920316-0107
I-3518,19920316-0107,registered,,R_I-3518_19920316-0107
I-4965,19921123-0108,not started,,R_I-4965_19921123-0108
I-4966,19921123-0108,withdrawn,,R_I-4966_19921123-0108
I-2667,19921123-0108,completed,5.0,R_I-2667_19921123-0108
I-1828,19921123-0108,not started,,R_I-1828_19921123-0108
I-5080,19921123-0108,registered,,R_I-5080_19921123-0108
I-5081,19921123-0108,completed,3.0,R_I-5081_19921123-0108
I-5083,19921123-0108,not started,,R_I-5083_19921123-0108
I-5195,19921123-0108,not started,,R_I-5195_19921123-0108
I-5406,19921123-0108,completed,3.0,R_I-5406_19921123-0108
I-5198,19921123-0108,withdrawn,,R_I-5198_19921123-0108
I-5086,19921123-0108,registered,,R_I-5086_19921123-0108
I-50,19921123-0108,not started,,R_I-50_19921123-0108
I-997,19921123-0108,completed,4.0,R_I-997_19921123-0108
I-3510,19921123-0108,registered,,R_I-3510_19921123-0108
I-1956,19921123-0108,completed,4.0,R_I-1956_19921123-0108
I-5200,19921123-0108,not started,,R_I-5200_19921123-0108
I-5201,19921123-0108,completed,5.0,R_I-5201_19921123-0108
I-5202,19921123-0108,withdrawn,,R_I-5202_19921123-0108
I-2272,19920917-0109,registered,,R_I-2272_19920917-0109
I-1121,19920917-0109,not started,,R_I-1121_19920917-0109
I-798,19920917-0109,not started,,R_I-798_19920917-0109
I-2276,19920917-0109,registered,,R_I-2276_19920917-0109
I-2277,19920917-0109,completed,3.0,R_I-2277_19920917-0109
I-4042,19920917-0109,not started,,R_I-4042_19920917-0109
I-3926,19920917-0109,completed,4.0,R_I-3926_19920917-0109
I-2280,19920917-0109,not started,,R_I-2280_19920917-0109
I-1536,19920917-0109,withdrawn,,R_I-1536_19920917-0109
I-2583,19920917-0109,withdrawn,,R_I-2583_19920917-0109
I-2388,19920917-0109,not started,,R_I-2388_19920917-0109
I-2390,19920917-0109,not started,,R_I-2390_19920917-0109
I-2391,19920917-0109,not started,,R_I-2391_19920917-0109
I-2393,19920917-0109,withdrawn,,R_I-2393_19920917-0109
I-3391,19930906-0110,registered,,R_I-3391_19930906-0110
I-3095,19930906-0110,registered,,R_I-3095_19930906-0110
I-3393,19930906-0110,registered,,R_I-3393_19930906-0110
I-2674,19930906-0110,withdrawn,,R_I-2674_19930906-0110
I-1950,19930906-0110,not started,,R_I-1950_19930906-0110
I-896,19930906-0110,withdrawn,,R_I-896_19930906-0110
I-4027,19930906-0110,completed,5.0,R_I-4027_19930906-0110
I-688,19930906-0110,not started,,R_I-688_19930906-0110
I-3505,19930906-0110,not started,,R_I-3505_19930906-0110
I-1631,19930906-0110,withdrawn,,R_I-1631_19930906-0110
I-3509,19930906-0110,withdrawn,,R_I-3509_19930906-0110
I-1942,19930906-0110,registered,,R_I-1942_19930906-0110
I-4965,19901026-0111,withdrawn,,R_I-4965_19901026-0111
I-1416,19901026-0111,withdrawn,,R_I-1416_19901026-0111
I-3089,19901026-0111,withdrawn,,R_I-3089_19901026-0111
I-883,19901026-0111,withdrawn,,R_I-883_19901026-0111
I-1629,19901026-0111,not started,,R_I-1629_19901026-0111
I-3812,19901026-0111,withdrawn,,R_I-3812_19901026-0111
I-3199,19901026-0111,not started,,R_I-3199_19901026-0111
I-1839,19901026-0111,withdrawn,,R_I-1839_19901026-0111
I-3304,19901026-0111,completed,4.0,R_I-3304_19901026-0111
I-3305,19901026-0111,not started,,R_I-3305_19901026-0111
I-3306,19901026-0111,withdrawn,,R_I-3306_19901026-0111
I-3308,19901026-0111,not started,,R_I-3308_19901026-0111
I-4323,19900430-0112,completed,3.0,R_I-4323_19900430-0112
I-1413,19900430-0112,not started,,R_I-1413_19900430-0112
I-4327,19900430-0112,not started,,R_I-4327_19900430-0112
I-40,19900430-0112,withdrawn,,R_I-40_19900430-0112
I-5194,19900430-0112,withdrawn,,R_I-5194_19900430-0112
I-4446,19900430-0112,withdrawn,,R_I-4446_19900430-0112
I-4451,19900430-0112,withdrawn,,R_I-4451_19900430-0112
I-355,19900430-0112,not started,,R_I-355_19900430-0112
I-4240,19900430-0112,withdrawn,,R_I-4240_19900430-0112
I-4874,19900430-0112,withdrawn,,R_I-4874_19900430-0112
I-53,19900430-0112,registered,,R_I-53_19900430-0112
I-1842,19900430-0112,registered,,R_I-1842_19900430-0112
I-4558,19900430-0112,registered,,R_I-4558_19900430-0112
I-4565,19900430-0112,withdrawn,,R_I-4565_19900430-0112
I-295,19900701-0113,registered,,R_I-295_19900701-0113
I-2301,19900701-0113,withdrawn,,R_I-2301_19900701-0113
I-1986,19900701-0113,registered,,R_I-1986_19900701-0113
I-2302,19900701-0113,not started,,R_I-2302_19900701-0113
I-2304,19900701-0113,completed,4.0,R_I-2304_19900701-0113
I-2305,19900701-0113,completed,4.0,R_I-2305_19900701-0113
I-2308,19900701-0113,withdrawn,,R_I-2308_19900701-0113
I-192,19900701-0113,withdrawn,,R_I-192_19900701-0113
I-4592,19900701-0113,not started,,R_I-4592_19900701-0113
I-2413,19900701-0113,completed,3.0,R_I-2413_19900701-0113
I-2414,19900701-0113,withdrawn,,R_I-2414_19900701-0113
I-2416,19900701-0113,withdrawn,,R_I-2416_19900701-0113
I-5135,19900701-0113,withdrawn,,R_I-5135_19900701-0113
I-1017,19900902-0114,registered,,R_I-1017_19900902-0114
I-1340,19900902-0114,withdrawn,,R_I-1340_19900902-0114
I-501,19900902-0114,registered,,R_I-501_19900902-0114
I-4272,19900902-0114,registered,,R_I-4272_19900902-0114
I-603,19900902-0114,not started,,R_I-603_19900902-0114
I-4905,19900902-0114,completed,5.0,R_I-4905_19900902-0114
I-3031,19900902-0114,not started,,R_I-3031_19900902-0114
I-1345,19900902-0114,completed,3.0,R_I-1345_19900902-0114
I-4266,19900902-0114,completed,5.0,R_I-4266_19900902-0114
I-1347,19900902-0114,withdrawn,,R_I-1347_19900902-0114
I-4811,19900902-0114,registered,,R_I-4811_19900902-0114
I-5014,19900902-0114,completed,4.0,R_I-5014_19900902-0114
I-1469,19900902-0114,completed,4.0,R_I-1469_19900902-0114
I-1467,19900902-0114,withdrawn,,R_I-1467_19900902-0114
I-1931,19920505-0115,completed,5.0,R_I-1931_19920505-0115
I-1932,19920505-0115,registered,,R_I-1932_19920505-0115
I-1935,19920505-0115,not started,,R_I-1935_19920505-0115
I-142,19920505-0115,withdrawn,,R_I-142_19920505-0115
I-2048,19920505-0115,registered,,R_I-2048_19920505-0115
I-357,19920505-0115,registered,,R_I-357_19920505-0115
I-3921,19920505-0115,registered,,R_I-3921_19920505-0115
I-2167,19920505-0115,completed,5.0,R_I-2167_19920505-0115
I-5202,19920505-0115,withdrawn,,R_I-5202_19920505-0115
I-2169,19920505-0115,withdrawn,,R_I-2169_19920505-0115
I-2687,19920505-0115,registered,,R_I-2687_19920505-0115
I-483,19900818-0116,withdrawn,,R_I-483_19900818-0116
I-71,19900818-0116,not started,,R_I-71_19900818-0116
I-4994,19900818-0116,registered,,R_I-4994_19900818-0116
